ID,Department Name,Parent Department/External ID
100000-101078-103633-104572-100612-101716,Centre of Expertise (PSO) - B,100000-101078-103633-104572-100612
100000-101078-103633-104572-100612-105114,Employment Programs,100000-101078-103633-104572-100612
100000-101078-103633-104572-100612-101710,Business Analysis - H,100000-101078-103633-104572-100612
100000-101078-103633-104572-100966,Program Delivery - Social,100000-101078-103633-104572
100000-101078-103633-104572-100966-101713,Planification Services,100000-101078-103633-104572-100966
100000-101078-103633-104572-100966-104776,Administration Unit,100000-101078-103633-104572-100966
100000-101078-103633-104572-100966-101834,Business Analysis - D,100000-101078-103633-104572-100966
100000-101078-103633-104572-100966-101836,Business Analysis - E,100000-101078-103633-104572-100966
100000-101078-103633-104572-100966-105115,Social Programs - A,100000-101078-103633-104572-100966
100000-101078-103633-104572-100966-104775,Assessment & Negotiation Unit,100000-101078-103633-104572-100966
100000-101078-103633-104572-100966-105768,Social Program - A,100000-101078-103633-104572-100966
100000-101078-103633-104572-101825,Performance Management,100000-101078-103633-104572
100000-101078-103633-104572-101825-101832,Performance (G&C Delivery)-B,100000-101078-103633-104572-101825
100000-101078-103633-104572-101825-101833,Performance (G&C Delivery)-C,100000-101078-103633-104572-101825
100000-101078-103633-104572-101825-105526,Performance (G&C Delivery)-A,100000-101078-103633-104572-101825
100000-101078-103633-104692,Canada Service Corps,100000-101078-103633
100000-101078-103633-104692-104644,"SP, Youth Serv Initiative - B",100000-101078-103633-104692
100000-101078-103633-104692-104643,"SP, Youth Serv Initiative - A",100000-101078-103633-104692
100000-101078-103633-100922,Branch Management Services,100000-101078-103633
100000-101078-103633-100922-103473,Information Management,100000-101078-103633-100922
100000-101078-103633-100922-103473-105386,Info Management Services,100000-101078-103633-100922-103473
100000-101078-103633-100922-100916,Human Resources and Finance,100000-101078-103633-100922
100000-101078-103633-100922-100916-105908,Branch Management Services-B,100000-101078-103633-100922-100916
100000-101078-103633-100922-100916-104358,Human Resources Team,100000-101078-103633-100922-100916
100000-101078-103633-100922-101826,Exec Briefing & Proj Mgt Unit,100000-101078-103633-100922
100000-101078-103633-100922-105907,Branch Management Services,100000-101078-103633-100922
100000-101078-103633-100922-105907-105385,Human Resources Services,100000-101078-103633-100922-105907
100000-101078-103633-100922-105907-105384,Finances Services,100000-101078-103633-100922-105907
100000-101078-103633-100748,National Gs & Cs Dlvry Centre,100000-101078-103633
100000-101078-103633-101822,"ADM Office, Program Operations",100000-101078-103633
100000-101078-103633-101823,"ADM Office, Program Operations",100000-101078-103633
100000-101078-103633-104573,Indigenous Program Directorate,100000-101078-103633
100000-101078-103633-104573-100776,Performance,100000-101078-103633-104573
100000-101078-103633-104573-100776-101830,Performance IDP,100000-101078-103633-104573-100776
100000-101078-103633-104573-100776-101829,Performance IDP,100000-101078-103633-104573-100776
100000-101078-103633-100951-101725-105506,Vul. Populations Initiative,100000-101078-103633
100000-101078-103633-105420,ADM's Office,100000-101078-103633
100000-101078-103633-101824,"ADM Office, Program Operations",100000-101078-103633
100000-101078-101273,Ontario Region,100000-101078
100000-101078-101273-100206,"Integrity Service Branch, ON",100000-101078-101273
100000-101078-101273-100206-100200,ISB/Operations/Ops2,100000-101078-101273-100206
100000-101078-101273-100206-100200-101280,ISB/Ops2/NorthEastEI,100000-101078-101273-100206-100200
100000-101078-101273-100206-100200-101280-105131,ISB/Operations/Ops2/NE/6,100000-101078-101273-100206-100200-101280
100000-101078-101273-100206-100200-101280-102175,ISB/Operations/Ops2/NE/1,100000-101078-101273-100206-100200-101280
100000-101078-101273-100206-100200-101280-102172,ISB/Operations/Ops2/NE/5,100000-101078-101273-100206-100200-101280
100000-101078-101273-100206-100200-101317,ISB/Operations/Ops2/Pensions,100000-101078-101273-100206-100200
100000-101078-101273-100206-100200-101317-105298,ISB/Operations/Ops2/Pensions/3,100000-101078-101273-100206-100200-101317
100000-101078-101273-100206-100200-101317-102176,ISB/Operations/Ops2/Pensions/2,100000-101078-101273-100206-100200-101317
100000-101078-101273-100206-100200-101317-105672,Pensions,100000-101078-101273-100206-100200-101317
100000-101078-101273-100206-100200-101317-104935,ISB/Operations/Ops2/Pensions/3,100000-101078-101273-100206-100200-101317
100000-101078-101273-100206-100200-101317-102177,ISB/Operations/Ops2/Pensions/1,100000-101078-101273-100206-100200-101317
100000-101078-101273-100206-100200-105834,"DGO office, LPPSD",100000-101078-101273-100206-100200
100000-101078-101273-100206-100200-100253,ISB/Operations/Ops2/TFW IMP,100000-101078-101273-100206-100200
100000-101078-101273-100206-100200-100253-102164,ISB/Operations/Ops2/TFW IMP/2,100000-101078-101273-100206-100200-100253
100000-101078-101273-100206-100200-100253-105224,ISB/Operations/Ops2/TFW IMP/4,100000-101078-101273-100206-100200-100253
100000-101078-101273-100206-100200-100253-102282,ISB/Operations/Ops2/TFW IMP/1,100000-101078-101273-100206-100200-100253
100000-101078-101273-100206-100200-100253-102283,ISB/Operations/Ops2/TFW IMP/3,100000-101078-101273-100206-100200-100253
100000-101078-101273-100206-100200-101282,ISB/Operations/Ops2/SW,100000-101078-101273-100206-100200
100000-101078-101273-100206-100200-101282-104340,ISB/Operations/Ops2/SW/3,100000-101078-101273-100206-100200-101282
100000-101078-101273-100206-100200-101282-104342,ISB/Operations/Ops2/SW/5,100000-101078-101273-100206-100200-101282
100000-101078-101273-100206-100200-101282-102171,ISB/Operations/Ops2/SW/2,100000-101078-101273-100206-100200-101282
100000-101078-101273-100206-100200-101390,ISB/Ops2/SouthWestEI,100000-101078-101273-100206-100200
100000-101078-101273-100206-100200-101390-102167,ISB/Operations/Ops2/SW/7,100000-101078-101273-100206-100200-101390
100000-101078-101273-100206-100200-101390-102170,ISB/Operations/Ops2/SW/1,100000-101078-101273-100206-100200-101390
100000-101078-101273-100206-100200-101390-102168,ISB/Operations/Ops2/SW/8,100000-101078-101273-100206-100200-101390
100000-101078-101273-100206-100200-101390-104415,ISB/Ops/Southern6,100000-101078-101273-100206-100200-101390
100000-101078-101273-100206-100200-101390-102169,ISB/Operations/Ops2/SW/6,100000-101078-101273-100206-100200-101390
100000-101078-101273-100206-100294,ISB/Operations/Ops1,100000-101078-101273-100206
100000-101078-101273-100206-100294-101275,ISB/Operations/Ops1/BCI,100000-101078-101273-100206-100294
100000-101078-101273-100206-100294-101275-102163,ISB/Operations/Ops1/BCI/1,100000-101078-101273-100206-100294-101275
100000-101078-101273-100206-100294-101275-102158,ISB/Operations/Ops1/BCI/4,100000-101078-101273-100206-100294-101275
100000-101078-101273-100206-100294-101275-102285,ISB/Operations/Ops1/BCI/3,100000-101078-101273-100206-100294-101275
100000-101078-101273-100206-100294-101275-102160,ISB/Operations/OPS1/BCI/2,100000-101078-101273-100206-100294-101275
100000-101078-101273-100206-100294-101279,ISB/Operations/Ops1/T,100000-101078-101273-100206-100294
100000-101078-101273-100206-100294-101389,ISB/Operations/Ops1/EI&ENF,100000-101078-101273-100206-100294
100000-101078-101273-100206-100294-101389-104532,ISB/Operations/OPS1/EI&ENF/4,100000-101078-101273-100206-100294-101389
100000-101078-101273-100206-100294-101389-102280,ISB/Operations/Ops1/EI&ENF/2,100000-101078-101273-100206-100294-101389
100000-101078-101273-100206-100294-101389-102284,ISB/Operations/Ops1/EI&ENF/3,100000-101078-101273-100206-100294-101389
100000-101078-101273-100206-100294-101389-102281,ISB/Operations/Ops1/EI&ENF/1,100000-101078-101273-100206-100294-101389
100000-101078-101273-100206-100294-100296,ISB/Operations/Ops1/PSDC,100000-101078-101273-100206-100294
100000-101078-101273-100206-100294-100296-102162,ISB/Operations/Ops1/PSDC/2,100000-101078-101273-100206-100294-100296
100000-101078-101273-100206-100294-100296-102159,ISB/Operations/Ops1/PSDC/5,100000-101078-101273-100206-100294-100296
100000-101078-101273-100206-100294-100296-102165,ISB/Operations/OPS1/PSDC/3,100000-101078-101273-100206-100294-100296
100000-101078-101273-100206-100294-100296-104031,ISB/Operations/Ops1/PSDC/4,100000-101078-101273-100206-100294-100296
100000-101078-101273-100206-100213,ISB/BE 1,100000-101078-101273-100206
100000-101078-101273-100206-100213-100214,ISB/BE/PE,100000-101078-101273-100206-100213
100000-101078-101273-100206-100213-104184,ISB/BE/PE2,100000-101078-101273-100206-100213
100000-101078-101273-100206-100213-100238,ISB/BE/PM,100000-101078-101273-100206-100213
100000-101078-101273-100206-100204,ISB/Internal Int & Sec,100000-101078-101273-100206
100000-101078-101273-100206-100204-105583,Internal Integrity Security,100000-101078-101273-100206-100204
100000-101078-101273-100318,Benefit Delv Service Branch ON,100000-101078-101273
100000-101078-101273-100318-100315,OAS/CPP/Processing,100000-101078-101273-100318
100000-101078-101273-100318-100315-101345,OAS/CPP/Ops/Chatham1,100000-101078-101273-100318-100315
100000-101078-101273-100318-100315-101345-102332,OAS/CPP/Ops/ChathamB,100000-101078-101273-100318-100315-101345
100000-101078-101273-100318-100315-101345-102334,OAS/CPP/Ops/ChathamD,100000-101078-101273-100318-100315-101345
100000-101078-101273-100318-100315-101345-102333,OAS/CPP/Ops/ChathamC,100000-101078-101273-100318-100315-101345
100000-101078-101273-100318-100315-101345-104189,OAS/CPP/Ops/ChathamE,100000-101078-101273-100318-100315-101345
100000-101078-101273-100318-100315-101345-105729,OAS/CPP/Ops/ChathamF,100000-101078-101273-100318-100315-101345
100000-101078-101273-100318-100315-101345-102331,OAS/CPP/Ops/ChathamA,100000-101078-101273-100318-100315-101345
100000-101078-101273-100318-100315-101353,OAS/CPP/Ops/Scarborough3,100000-101078-101273-100318-100315
100000-101078-101273-100318-100315-101353-102320,OAS/CPP/Ops/Scarborough3G,100000-101078-101273-100318-100315-101353
100000-101078-101273-100318-100315-101353-104778,OAS/CPP/Ops/Scarborough3I,100000-101078-101273-100318-100315-101353
100000-101078-101273-100318-100315-101353-102230,Benefits Delivery Services Bra,100000-101078-101273-100318-100315-101353
100000-101078-101273-100318-100315-101353-102324,OAS/CPP/Ops/Scarborough3F,100000-101078-101273-100318-100315-101353
100000-101078-101273-100318-100315-101353-102231,OAS/CPP/Ops/Scarborough3B,100000-101078-101273-100318-100315-101353
100000-101078-101273-100318-100315-101353-104602,OAS/CPP/Ops/Scarborough3H,100000-101078-101273-100318-100315-101353
100000-101078-101273-100318-100315-101353-102233,OAS/CPP/Ops/Scarborough3D,100000-101078-101273-100318-100315-101353
100000-101078-101273-100318-100315-101353-102321,Benefits Delivery Services Bra,100000-101078-101273-100318-100315-101353
100000-101078-101273-100318-100315-103635,OAS/CPP/Ops/Scarborough5,100000-101078-101273-100318-100315
100000-101078-101273-100318-100315-103635-105240,OAS/CPP/Ops/Scarbor5/I,100000-101078-101273-100318-100315-103635
100000-101078-101273-100318-100315-103635-105270,OAS/CPP/Ops/Scarbor5/J,100000-101078-101273-100318-100315-103635
100000-101078-101273-100318-100315-103635-102227,OAS/CPP/Ops/Scarborough5/B,100000-101078-101273-100318-100315-103635
100000-101078-101273-100318-100315-103635-105502,OAS/CPP/OPS/SCARBOROUGH 5,100000-101078-101273-100318-100315-103635
100000-101078-101273-100318-100315-103635-103794,OAS/CPP/Ops/Scarborough5/G,100000-101078-101273-100318-100315-103635
100000-101078-101273-100318-100315-103635-102223,OAS/CPP/Ops/Scarborough5/E,100000-101078-101273-100318-100315-103635
100000-101078-101273-100318-100315-103635-102228,OAS/CPP/Ops/Scarborough5/A,100000-101078-101273-100318-100315-103635
100000-101078-101273-100318-100315-103635-105503,OAS/CPP/OPS/SCARBOROUGH 5,100000-101078-101273-100318-100315-103635
100000-101078-101273-100318-100315-103635-103775,OAS/CPP/Ops/Scarborough5/F,100000-101078-101273-100318-100315-103635
100000-101078-101273-100318-100315-104882,OAS/CPP/Ops/Scarborough6,100000-101078-101273-100318-100315
100000-101078-101273-100318-100315-104882-104820,OAS/CPP/Ops/Scarborough2L,100000-101078-101273-100318-100315-104882
100000-101078-101273-100318-100315-104882-103766,OAS/CPP/Ops/Scarborough2A,100000-101078-101273-100318-100315-104882
100000-101078-101273-100318-100315-104882-103671,OAS/CPP/Ops/Scarborough2K,100000-101078-101273-100318-100315-104882
100000-101078-101273-100318-100315-104882-102322,OAS/CPP/Ops/Scarborough2C,100000-101078-101273-100318-100315-104882
100000-101078-101273-100318-100315-104882-102327,OAS/CPP/Ops/Scarborough2H,100000-101078-101273-100318-100315-104882
100000-101078-101273-100318-100315-101313,OAS/CPP/Ops/Scarborough4,100000-101078-101273-100318-100315
100000-101078-101273-100318-100315-101313-103768,OAS/CPP/Ops/Scarborough4I,100000-101078-101273-100318-100315-101313
100000-101078-101273-100318-100315-101313-104931,OAS/CPP/OPS/Scarborg4D,100000-101078-101273-100318-100315-101313
100000-101078-101273-100318-100315-101313-103670,OAS/CPP/Ops/Scarborough4H,100000-101078-101273-100318-100315-101313
100000-101078-101273-100318-100315-101313-104190,OAS/CPP/Ops/Scarborough4L,100000-101078-101273-100318-100315-101313
100000-101078-101273-100318-100315-101313-102349,OAS/CPP/Ops/Scarborough4E,100000-101078-101273-100318-100315-101313
100000-101078-101273-100318-100315-101313-105890,OAS/CPP/OPS/Scarbor4J,100000-101078-101273-100318-100315-101313
